timestamp,frame_number,protocol,event_type,src_ip,src_port,dst_ip,dst_port,stream_id,summary
2024-11-04T13:05:43.164549Z,6284,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:43.304038Z,6285,tcp,tcp,172.23.4.115,54879,172.23.4.8,8009,1,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.312872Z,6286,tcp,tcp,172.23.4.8,8009,172.23.4.115,54879,1,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.366098Z,6287,tcp,tcp,172.23.4.115,54879,172.23.4.8,8009,1,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.366312Z,6288,tcp,tcp,172.23.4.115,54878,172.23.4.6,8009,2,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.371580Z,6289,tcp,tcp,172.23.4.6,8009,172.23.4.115,54878,2,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.381905Z,6290,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.381905Z,6291,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.381905Z,6292,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.381905Z,6293,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.416035Z,6294,tcp,tcp,172.23.4.115,54878,172.23.4.6,8009,2,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.463391Z,6297,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.463391Z,6297,tls,tls,104.208.16.92,443,172.23.4.115,55113,48,TLS SNI
2024-11-04T13:05:43.523997Z,6298,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.592338Z,6299,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=True ack=False rst=False
2024-11-04T13:05:43.611158Z,6300,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=True ack=True rst=False
2024-11-04T13:05:43.611276Z,6301,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.612047Z,6302,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.612047Z,6302,tls,tls,172.23.4.115,55114,204.79.197.203,443,49,TLS SNI ntp.msn.com
2024-11-04T13:05:43.634206Z,6303,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.634206Z,6304,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.634206Z,6305,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.634206Z,6305,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.635045Z,6306,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.635045Z,6306,tls,tls,172.23.4.115,55114,204.79.197.203,443,49,TLS SNI ntp.msn.com
2024-11-04T13:05:43.652377Z,6307,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.654764Z,6308,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.654764Z,6308,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.654764Z,6309,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.654764Z,6310,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.654855Z,6311,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.662325Z,6312,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.662325Z,6313,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.662325Z,6313,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.662408Z,6314,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.666965Z,6315,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.666965Z,6315,tls,tls,172.23.4.115,55114,204.79.197.203,443,49,TLS SNI
2024-11-04T13:05:43.667606Z,6316,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.667606Z,6316,tls,tls,172.23.4.115,55114,204.79.197.203,443,49,TLS SNI
2024-11-04T13:05:43.668399Z,6317,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.668399Z,6317,tls,tls,172.23.4.115,55114,204.79.197.203,443,49,TLS SNI
2024-11-04T13:05:43.689690Z,6318,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.689690Z,6319,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.689690Z,6320,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.689690Z,6320,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.689690Z,6321,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.689690Z,6321,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.689690Z,6322,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.689690Z,6322,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.689815Z,6323,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.690420Z,6324,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.690420Z,6324,tls,tls,172.23.4.115,55114,204.79.197.203,443,49,TLS SNI
2024-11-04T13:05:43.711015Z,6325,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.711015Z,6325,tls,tls,204.79.197.203,443,172.23.4.115,55114,49,TLS SNI
2024-11-04T13:05:43.711015Z,6326,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.711068Z,6327,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.859964Z,6328,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.859964Z,6328,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:43.860115Z,6329,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:43.860115Z,6329,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:44.079597Z,6334,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:44.079597Z,6335,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:44.079597Z,6336,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:44.123663Z,6337,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:44.123663Z,6337,tls,tls,104.208.16.92,443,172.23.4.115,55113,48,TLS SNI
2024-11-04T13:05:44.182545Z,6338,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:46.859641Z,6339,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:46.859641Z,6339,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:46.859835Z,6340,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:46.859835Z,6340,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:47.079286Z,6341,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:47.079286Z,6342,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:47.080296Z,6343,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:47.136142Z,6344,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:47.136142Z,6344,tls,tls,104.208.16.92,443,172.23.4.115,55113,48,TLS SNI
2024-11-04T13:05:47.205404Z,6345,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.069100Z,6346,tcp,tcp,172.23.4.115,54880,172.23.4.22,8009,0,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.080287Z,6347,tcp,tcp,172.23.4.22,8009,172.23.4.115,54880,0,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.126317Z,6348,tcp,tcp,172.23.4.115,54880,172.23.4.22,8009,0,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.348890Z,6349,tcp,tcp,172.23.4.115,54879,172.23.4.8,8009,1,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.356643Z,6350,tcp,tcp,172.23.4.8,8009,172.23.4.115,54879,1,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.404644Z,6351,tcp,tcp,172.23.4.115,54879,172.23.4.8,8009,1,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.405177Z,6352,tcp,tcp,172.23.4.115,54878,172.23.4.6,8009,2,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.414749Z,6353,tcp,tcp,172.23.4.6,8009,172.23.4.115,54878,2,TCP syn=False ack=True rst=False
2024-11-04T13:05:48.484855Z,6354,tcp,tcp,172.23.4.115,54878,172.23.4.6,8009,2,TCP syn=False ack=True rst=False
2024-11-04T13:05:49.840124Z,6355,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:49.840124Z,6355,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:49.840270Z,6356,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:49.840270Z,6356,tls,tls,172.23.4.115,55113,104.208.16.92,443,48,TLS SNI
2024-11-04T13:05:50.059919Z,6357,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.059919Z,6358,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.059919Z,6359,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.136428Z,6360,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.136428Z,6360,tls,tls,104.208.16.92,443,172.23.4.115,55113,48,TLS SNI
2024-11-04T13:05:50.185921Z,6361,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.398840Z,6565,tcp,tcp,104.208.16.92,443,172.23.4.115,55113,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.398840Z,6565,tls,tls,104.208.16.92,443,172.23.4.115,55113,48,TLS SNI
2024-11-04T13:05:50.408730Z,6581,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.408730Z,6581,tls,tls,172.23.4.115,55108,119.110.115.171,443,43,TLS SNI
2024-11-04T13:05:50.408855Z,6582,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.408855Z,6582,tls,tls,172.23.4.115,55108,119.110.115.171,443,43,TLS SNI
2024-11-04T13:05:50.408961Z,6583,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.408961Z,6583,tls,tls,172.23.4.115,55108,119.110.115.171,443,43,TLS SNI
2024-11-04T13:05:50.432595Z,6596,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6597,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6598,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6600,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6600,tls,tls,119.110.115.171,443,172.23.4.115,55108,43,TLS SNI
2024-11-04T13:05:50.432595Z,6601,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6601,tls,tls,119.110.115.171,443,172.23.4.115,55108,43,TLS SNI
2024-11-04T13:05:50.432595Z,6602,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6602,tls,tls,119.110.115.171,443,172.23.4.115,55108,43,TLS SNI
2024-11-04T13:05:50.432595Z,6603,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.432595Z,6603,tls,tls,119.110.115.171,443,172.23.4.115,55108,43,TLS SNI
2024-11-04T13:05:50.432666Z,6604,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.433613Z,6606,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.433613Z,6606,tls,tls,119.110.115.171,443,172.23.4.115,55108,43,TLS SNI
2024-11-04T13:05:50.434115Z,6607,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.434115Z,6607,tls,tls,172.23.4.115,55108,119.110.115.171,443,43,TLS SNI
2024-11-04T13:05:50.450846Z,6614,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.493924Z,6617,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.578401Z,6643,tcp,tcp,172.23.4.115,55110,119.110.115.146,443,45,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.578555Z,6644,tcp,tcp,172.23.4.115,55111,119.110.115.146,443,46,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.578676Z,6645,tcp,tcp,172.23.4.115,55109,204.79.197.219,443,44,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.578805Z,6646,tcp,tcp,172.23.4.115,55112,204.79.197.219,443,47,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.579061Z,6647,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.579355Z,6648,tcp,tcp,172.23.4.115,55113,104.208.16.92,443,48,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.579843Z,6649,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.580824Z,6650,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=True ack=False rst=False
2024-11-04T13:05:50.598764Z,6666,tcp,tcp,119.110.115.146,443,172.23.4.115,55110,45,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.598764Z,6666,tls,tls,119.110.115.146,443,172.23.4.115,55110,45,TLS SNI
2024-11-04T13:05:50.598764Z,6667,tcp,tcp,119.110.115.146,443,172.23.4.115,55110,45,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.598880Z,6668,tcp,tcp,172.23.4.115,55110,119.110.115.146,443,45,TCP syn=False ack=True rst=True
2024-11-04T13:05:50.599007Z,6669,tcp,tcp,172.23.4.115,55110,119.110.115.146,443,45,TCP syn=False ack=False rst=True
2024-11-04T13:05:50.599536Z,6671,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=True ack=True rst=False
2024-11-04T13:05:50.599623Z,6672,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600299Z,6673,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600299Z,6674,tcp,tcp,204.79.197.219,443,172.23.4.115,55112,47,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600299Z,6675,tcp,tcp,204.79.197.203,443,172.23.4.115,55114,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600299Z,6676,tcp,tcp,204.79.197.219,443,172.23.4.115,55112,47,TCP syn=False ack=True rst=True
2024-11-04T13:05:50.600299Z,6677,tcp,tcp,204.79.197.219,443,172.23.4.115,55109,44,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600299Z,6678,tcp,tcp,204.79.197.219,443,172.23.4.115,55109,44,TCP syn=False ack=True rst=True
2024-11-04T13:05:50.600299Z,6679,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600299Z,6679,tls,tls,119.110.115.171,443,172.23.4.115,55108,43,TLS SNI
2024-11-04T13:05:50.600299Z,6680,tcp,tcp,119.110.115.171,443,172.23.4.115,55108,43,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600335Z,6681,tcp,tcp,172.23.4.115,55114,204.79.197.203,443,49,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.600424Z,6682,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=True rst=True
2024-11-04T13:05:50.600492Z,6683,tcp,tcp,172.23.4.115,55108,119.110.115.171,443,43,TCP syn=False ack=False rst=True
2024-11-04T13:05:50.601028Z,6684,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.601028Z,6684,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI img-s-msn-com.akamaized.net
2024-11-04T13:05:50.601423Z,6685,tcp,tcp,119.110.115.146,443,172.23.4.115,55111,46,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.601423Z,6685,tls,tls,119.110.115.146,443,172.23.4.115,55111,46,TLS SNI
2024-11-04T13:05:50.601423Z,6686,tcp,tcp,119.110.115.146,443,172.23.4.115,55111,46,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.601440Z,6687,tcp,tcp,172.23.4.115,55111,119.110.115.146,443,46,TCP syn=False ack=True rst=True
2024-11-04T13:05:50.601542Z,6688,tcp,tcp,172.23.4.115,55111,119.110.115.146,443,46,TCP syn=False ack=False rst=True
2024-11-04T13:05:50.619354Z,6704,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.619354Z,6704,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.619894Z,6705,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.619894Z,6705,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.620895Z,6706,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.620895Z,6706,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.621498Z,6707,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.621498Z,6707,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.621602Z,6708,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.621602Z,6708,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.621688Z,6709,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.621688Z,6709,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.621799Z,6710,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.621799Z,6710,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.638947Z,6726,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.638947Z,6727,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.638947Z,6727,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.638947Z,6728,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.638947Z,6729,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.638947Z,6729,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.638947Z,6730,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.638947Z,6730,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.638947Z,6731,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.638982Z,6734,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.639833Z,6736,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.639833Z,6736,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.639833Z,6737,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.639833Z,6737,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.639879Z,6738,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640062Z,6739,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640062Z,6739,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.640693Z,6740,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640693Z,6740,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.640693Z,6741,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640693Z,6741,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.640693Z,6742,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640693Z,6742,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.640693Z,6743,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640693Z,6743,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.640693Z,6744,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.640693Z,6744,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.640736Z,6745,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.642108Z,6746,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.642108Z,6746,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.642108Z,6747,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.642108Z,6747,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.642108Z,6748,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.642108Z,6749,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.642108Z,6749,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.642159Z,6750,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.686258Z,6760,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.686258Z,6760,tls,tls,172.23.4.115,55115,119.110.115.171,443,50,TLS SNI
2024-11-04T13:05:50.697327Z,6799,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.703969Z,6866,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.703969Z,6867,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.703969Z,6867,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.705389Z,6871,tcp,tcp,119.110.115.171,443,172.23.4.115,55115,50,TCP syn=False ack=True rst=False
2024-11-04T13:05:50.705389Z,6871,tls,tls,119.110.115.171,443,172.23.4.115,55115,50,TLS SNI
2024-11-04T13:05:50.705449Z,6872,tcp,tcp,172.23.4.115,55115,119.110.115.171,443,50,TCP syn=False ack=True rst=False
